text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
set quota to 10 GB per week at labs,"@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",1.737741231918335,1.0,1.0,1.0
ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@traffic,@operation,@destination,@origin,@middlebox,","@traffic,@origin,@destination,@middlebox,",1.737741231918335,1.0,0.8,0.888888888888889
Students can download up to 10 GB per week of data.,"@target,@qos_constraint,@qos_unit,@qos_metric,@qos_value,","@target,@qos_constraint,@qos_value,@qos_unit,@qos_metric,",1.737741231918335,1.0,1.0,1.0
"The network firewall does prevent some applications from working in their normal manner, for example, video and audio conferencing products that use the H.323","@operation,@service,@target,","@target,@operation,@service,",1.737741231918335,1.0,1.0,1.0
"hey Lumi, add dpi to labs","@middlebox,@operation,@target,","@operation,@middlebox,@target,",1.737741231918335,1.0,1.0,1.0
"Lumi, please install an email scanner for the gateway","@operation,@target,@middlebox,","@operation,@middlebox,@target,",1.737741231918335,1.0,1.0,1.0
Add parental control from my house to internet,"@destination,@origin,@middlebox,@operation,","@operation,@middlebox,@origin,@destination,",1.737741231918335,1.0,1.0,1.0
Quotas for students are 5000 Megabyte per hr download and 2000 Megabyte per hr upload,"@qos_metric,@qos_value,@qos_value,@target,@qos_constraint,@qos_constraint,@qos_unit,","@qos_metric,@target,@qos_value,@qos_unit,@qos_constraint,@qos_value,@qos_constraint,",1.737741231918335,1.0,1.0,1.0
"Lumi, block VoIP traffic from 00:00 to 06:00","@operation,@end,@start,@traffic,","@operation,@traffic,@start,@end,",1.737741231918335,1.0,1.0,1.0
Add monitor for the university from 4am to 10pm,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",1.737741231918335,1.0,1.0,1.0
Students data limit is 100 GB per week,"@qos_constraint,@qos_unit,@qos_value,@target,","@target,@qos_metric,@qos_value,@qos_unit,",1.737741231918335,0.75,0.75,0.75
We provide a data plan quota for all staff of 10 GB per day,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",1.737741231918335,1.0,1.0,1.0
Net2Phone is allowed by the University firewall,"@service,@target,@middlebox,@operation,","@service,@operation,@target,@middlebox,",1.737741231918335,1.0,1.0,1.0
Do no let students access Netflix from the laboratories to the internet,"@operation,@service,@destination,@target,@origin,","@operation,@target,@service,@origin,@destination,",1.737741231918335,1.0,1.0,1.0
"When a total of 18 gigabytes of data is reached, the individual's bandwidth rate limit is set to 2 Mbps","@operation,@qos_value,@qos_value,@target,@qos_unit,@qos_unit,@qos_metric,@qos_metric,","@qos_value,@qos_unit,@qos_metric,@target,@qos_metric,@operation,@qos_value,@qos_unit,",1.737741231918335,1.0,1.0,1.0
I want the torrent traffic from guest users to be no more than 100 mbps,"@qos_unit,@qos_metric,@traffic,@traffic,@operation,@qos_value,@target,@qos_constraint,","@traffic,@target,@qos_metric,@qos_value,@qos_unit,",1.737741231918335,1.0,0.7142857142857143,0.8333333333333333
inspect all internet traffic,"@qos_constraint,@middlebox,@traffic,","@middlebox,@traffic,@target,",1.737741231918335,0.6666666666666666,0.6666666666666666,0.6666666666666666
PC-Telephone is allowed by the University firewall,"@operation,@service,@target,@middlebox,","@service,@operation,@target,@middlebox,",1.737741231918335,1.0,1.0,1.0
Guests cannot run any file sharing/downloading program,"@operation,@service,@target,","@target,@operation,@service,",1.737741231918335,1.0,1.0,1.0
Grant SSH access to professors,"@operation,@protocol,@target,","@operation,@protocol,@target,",1.737741231918335,1.0,1.0,1.0
prevent all f2movies traffic from reaching the students in the labs,"@operation,@service,@target,@target,","@operation,@service,@target,@target,",1.737741231918335,1.0,1.0,1.0
