text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
allow all traffic,"@traffic,@operation,","@operation,@traffic,",0.9552621841430664,1.0,1.0,1.0
AIM chat and file transfering is allowed by the University firewall,"@middlebox,@operation,@service,@service,@target,","@service,@service,@operation,@target,@middlebox,",0.9552621841430664,1.0,1.0,1.0
Block streaming and gaming traffic in classrooms,"@target,@traffic,@traffic,@operation,","@operation,@traffic,@traffic,@target,",0.9552621841430664,1.0,1.0,1.0
The individual will have a 4 Mbps bandwidth rate limit,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@target,@operation,@qos_value,@qos_unit,@qos_metric,",0.9552621841430664,1.0,1.0,1.0
CounterStrike server is blocked by the University firewall,"@operation,@service,@target,@middlebox,","@service,@operation,@target,@middlebox,",0.9552621841430664,1.0,1.0,1.0
Lumi monitors the network traffic,"@target,@middlebox,","@middlebox,@target,",0.9552621841430664,1.0,1.0,1.0
limit network usage of all students in the dorms to no more than 10 gb per seven days,"@qos_unit,@qos_metric,@qos_value,@target,@target,@qos_constraint,","@qos_constraint,@qos_metric,@target,@target,@qos_value,@qos_unit,",0.9552621841430664,1.0,1.0,1.0
ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@destination,@origin,@middlebox,@traffic,","@traffic,@origin,@destination,@middlebox,",0.9552621841430664,1.0,1.0,1.0
Set quota to 10 GB per week dorms,"@operation,@qos_value,@qos_unit,@qos_metric,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",0.9552621841430664,0.8,1.0,0.888888888888889
Block bittorrent for professors,"@operation,@service,@target,","@operation,@service,@target,",0.9552621841430664,1.0,1.0,1.0
P2P application is separately capped at 30 Mbps for the entire campus,"@qos_constraint,@qos_unit,@traffic,@qos_value,@target,","@traffic,@qos_constraint,@qos_value,@qos_unit,@target,",0.9552621841430664,1.0,1.0,1.0
Add a firewall and address translation for att and verizon,"@middlebox,@middlebox,@target,@target,","@middlebox,@middlebox,@target,@target,",0.9552621841430664,1.0,1.0,1.0
set quota to 10 GB per week at servers,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",0.9552621841430664,1.0,1.0,1.0
Set users bandwidth to 500 kbps when the 100 Gb per month quota is reached,"@qos_metric,@qos_metric,@operation,@qos_value,@qos_value,@qos_unit,@qos_unit,","@operation,@target,@qos_metric,@qos_value,@qos_unit,@qos_value,@qos_unit,@qos_metric,",0.9552621841430664,0.8,1.0,0.888888888888889
block all traffic for the server racks,"@target,@operation,@target,","@operation,@traffic,@target,",0.9552621841430664,0.6666666666666666,1.0,0.8
"Lumi, setup a TCP accelerator between LAN and video server","@operation,@protocol,@service,@origin,","@operation,@middlebox,@origin,@destination,",0.9552621841430664,0.5,0.5,0.5
Grant SFTP access to all students from 08:00 to 17:00,"@end,@start,@operation,@protocol,@target,","@operation,@protocol,@target,@start,@end,",0.9552621841430664,1.0,1.0,1.0
"Lumi, please set to 1 GB per day the download limit for guests","@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",0.9552621841430664,1.0,1.0,1.0
"Block all incoming HTTP traffic, allow only HTTPS for all hosts","@protocol,@protocol,@target,@operation,@operation,","@operation,@protocol,@operation,@protocol,@target,",0.9552621841430664,1.0,1.0,1.0
social media traffic must not be blocked,"@traffic,@traffic,@operation,","@traffic,@operation,",0.9552621841430664,1.0,1.0,1.0
"No individual service or system running on the wired/wireless network should use more than 10 gigabytes of per day, regardless of whether it is inbound or outbound over the commodity network link","@qos_constraint,@qos_constraint,@qos_unit,@qos_metric,@qos_value,@target,","@target,@qos_metric,@qos_value,@qos_unit,@qos_constraint,@qos_constraint,",0.9552621841430664,1.0,1.0,1.0
"Lumi, prohibit access to internal campus computers from the internet","@operation,@origin,","@operation,@destination,@origin,",0.9552621841430664,0.6666666666666666,1.0,0.8
"Please Lumi, block streaming traffic for students and set a 10 Mbps bandwidth limit","@qos_unit,@qos_metric,@traffic,@operation,@operation,@qos_value,@target,","@operation,@traffic,@target,@operation,@qos_value,@qos_unit,@qos_metric,",0.9552621841430664,1.0,1.0,1.0
H323 video conferencing is allowed by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",0.9552621841430664,1.0,1.0,1.0
limit torrent traffic to 100 mbps,"@traffic,@qos_value,@qos_constraint,@qos_unit,","@qos_constraint,@traffic,@qos_value,@qos_unit,",0.9552621841430664,1.0,1.0,1.0
Allow RTSP traffic in the LAN,"@operation,@protocol,@target,","@operation,@protocol,@target,",0.9552621841430664,1.0,1.0,1.0
"Elements of network security currently include the following four solutions: Network Border Infrastructure System, Intrusion Prevention System, Firewalls and Custom Unit Firewalls","@middlebox,@middlebox,@middlebox,@middlebox,@operation,","@target,@operation,@middlebox,@middlebox,@middlebox,@middlebox,",0.9552621841430664,0.6666666666666666,1.0,0.8
add security from entry to backend,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",0.9552621841430664,1.0,1.0,1.0
Students shall download no more than 1000000 megabytes per week,"@qos_metric,@qos_value,@qos_constraint,@qos_unit,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",0.9552621841430664,0.8,1.0,0.888888888888889
SMTP is allowed by the University firewall,"@middlebox,@operation,@protocol,@target,","@protocol,@operation,@target,@middlebox,",0.9552621841430664,1.0,1.0,1.0
Please add traffic shaper between the internet and the dorms,"@operation,@destination,@origin,@middlebox,","@middlebox,@origin,@destination,",0.9552621841430664,1.0,0.75,0.8571428571428571
Limit servers to 5gbps during 5pm to 7pm,"@qos_constraint,@qos_unit,@end,@start,@qos_value,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",0.9552621841430664,0.8333333333333334,1.0,0.9090909090909091
Block traffic from netflix,"@operation,@target,","@operation,@target,",0.9552621841430664,1.0,1.0,1.0
block all student traffic in the network,"@target,@target,@traffic,@operation,","@operation,@target,@traffic,@target,",0.9552621841430664,1.0,1.0,1.0
Students should not use more than five gigabytes of bandwidth per week,"@target,@qos_unit,@qos_metric,@qos_value,","@target,@qos_metric,@qos_value,@qos_unit,",0.9552621841430664,1.0,1.0,1.0
Permit gaming for PS4 from 13:00 to 18:00,"@start,@traffic,@operation,@target,@end,","@operation,@traffic,@target,@start,@end,",0.9552621841430664,1.0,1.0,1.0
Remove nat for gateway everyday from 18:00 to midnight,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",0.9552621841430664,1.0,1.0,1.0
Remove load balancing from gateway to database,"@destination,@origin,@middlebox,@operation,","@operation,@middlebox,@origin,@destination,",0.9552621841430664,1.0,1.0,1.0
Dismiss rate limiting for faculty members,"@operation,@target,@qos_metric,","@operation,@qos_metric,@target,",0.9552621841430664,1.0,1.0,1.0
put a download quota for students of 10 gb per week,"@qos_metric,@operation,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,",0.9552621841430664,1.0,0.8333333333333334,0.9090909090909091
Include parental control for PlayStation,"@middlebox,@operation,@target,","@operation,@middlebox,@target,",0.9552621841430664,1.0,1.0,1.0
"Please, allow Skype for all users","@target,@operation,@service,","@operation,@service,@target,",0.9552621841430664,1.0,1.0,1.0
please remove DPI from DMZ starting at 6am until 9pm,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",0.9552621841430664,1.0,1.0,1.0
for endpoint dorms set quota download 10 gb/wk,"@operation,@qos_value,@qos_constraint,@qos_unit,@qos_metric,","@target,@operation,@qos_metric,@qos_constraint,@qos_value,@qos_unit,",0.9552621841430664,0.8333333333333334,1.0,0.9090909090909091
Set 5gbps limit for servers during 4pm to 7pm,"@end,@qos_metric,@start,@operation,@target,","@operation,@qos_value,@qos_unit,@qos_constraint,@target,@start,@end,",0.9552621841430664,0.5714285714285714,0.8,0.6666666666666666
"You may not run FTP, telnet, peer-to-peer, HTTP, IRC, DNS and mail servers on ResNet or UIC wireless-connected devices","@traffic,@operation,@protocol,@protocol,@protocol,@protocol,@service,@service,@target,","@operation,@protocol,@protocol,@traffic,@protocol,@service,@protocol,@service,@target,@target,",0.9552621841430664,1.0,1.0,1.0
All network traffic passing in or out of Brown's network is monitored by intrusion detection system for signs of compromises,"@middlebox,","@target,@middlebox,",0.9552621841430664,0.5,1.0,0.6666666666666666
set a maximum of 5 gbps to the servers from 4pm to 7pm,"@end,@start,@operation,@qos_value,@destination,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",0.9552621841430664,0.7142857142857143,1.0,0.8333333333333333
The UC Davis network is continually scanned for prohibited activities and network threats.,"@middlebox,","@target,@middlebox,",0.9552621841430664,0.5,1.0,0.6666666666666666
Students may use up to 10 GB of data weekly,"@qos_value,@target,@qos_unit,@qos_metric,","@target,@qos_metric,@qos_value,@qos_unit,",0.9552621841430664,1.0,1.0,1.0
Mean Precision,0.9776666666666667
Mean Recall,0.9170476190476191
Mean F1,0.9463874270108154
