text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Internet is limited to 3 Mbps per host,"@target,@qos_unit,@qos_metric,@qos_value,","@qos_metric,@qos_value,@qos_unit,@target,",1.4205129146575928,1.0,1.0,1.0
Sony Playstation 2 is allowed by the University firewall,"@operation,@service,@target,@middlebox,","@service,@operation,@target,@middlebox,",1.4205129146575928,1.0,1.0,1.0
Guests' network is rate-limited to 5 Mb/s per user,"@qos_value,@target,@qos_unit,@qos_metric,","@target,@qos_metric,@qos_value,@qos_unit,",1.4205129146575928,1.0,1.0,1.0
P2P application is separately capped at 30 Mbps for the entire campus,"@qos_constraint,@qos_unit,@traffic,@qos_value,@target,","@traffic,@qos_constraint,@qos_value,@qos_unit,@target,",1.4205129146575928,1.0,1.0,1.0
"Currently, the University of Illinois does not have any rate limits set in place","@operation,@target,@qos_metric,","@target,@operation,@qos_metric,",1.4205129146575928,1.0,1.0,1.0
SMTP is allowed by the University firewall,"@operation,@protocol,@target,@middlebox,","@protocol,@operation,@target,@middlebox,",1.4205129146575928,1.0,1.0,1.0
ACT/IT Infrastructure monitors traffic on the network for the purpose of maintaining proper network function,"@middlebox,@service,@target,","@middlebox,@target,",1.4205129146575928,1.0,0.6666666666666666,0.8
The ResNet cap is currently 200 gigabytes per each 7 day period of combined incoming and outgoing traffic,"@qos_unit,@qos_unit,@qos_value,@qos_constraint,","@target,@qos_value,@qos_unit,@qos_unit,@qos_constraint,",1.4205129146575928,0.75,1.0,0.8571428571428571
"You may not run any services (e.g., FTP services,listservers,P2P file sharing servers, publishing files via generic file services, etc.) via ResNet or NYURoam wireless networks","@traffic,@operation,@protocol,@service,@target,","@operation,@protocol,@service,@traffic,@target,@target,",1.4205129146575928,1.0,1.0,1.0
Students have a quota of 5 GB per day The quota is reset at 6am,"@target,@qos_constraint,@qos_unit,@qos_value,","@target,@qos_constraint,@qos_value,@qos_unit,@hour,",1.4205129146575928,0.8,1.0,0.888888888888889
FTP and SFTP servers are allowed by the University firewall,"@middlebox,@operation,@protocol,@protocol,@target,","@protocol,@protocol,@operation,@target,@middlebox,",1.4205129146575928,1.0,1.0,1.0
"RHIT-OPEN will work in labs, classrooms and residence halls but does not allow the user to access the internal Rose-Hulman network","@traffic,@operation,@target,","@origin,@operation,@target,@traffic,@destination,",1.4205129146575928,0.6,1.0,0.7499999999999999
Mean Precision,0.9722222222222223
Mean Recall,0.9291666666666667
Mean F1,0.9502069637204773
