text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
block all traffic,"@traffic,@operation,","@operation,@traffic,",1.4535131454467773,1.0,1.0,1.0
limit network usage of all students in the dorms to no more than 10 gb per seven days,"@qos_metric,@qos_value,@target,@target,@qos_constraint,@qos_unit,","@qos_constraint,@qos_metric,@target,@target,@qos_value,@qos_unit,",1.4535131454467773,1.0,1.0,1.0
"hey lumi, please add a DPI to ensure students from the labs are not accessing suspicious applications","@operation,@target,@middlebox,","@operation,@middlebox,@group,@target,",1.4535131454467773,0.75,1.0,0.8571428571428571
Block F2movies traffic from Internet to student Labs,"@operation,@service,@target,@target,","@operation,@service,@origin,@destination,",1.4535131454467773,0.5,0.6666666666666666,0.5714285714285715
for endpoint dorms set quota download 10 gb/wk,"@operation,@operation,@qos_value,@qos_constraint,@qos_unit,","@target,@operation,@qos_metric,@qos_constraint,@qos_value,@qos_unit,",1.4535131454467773,0.6666666666666666,1.0,0.8
Block traffic from netflix,"@operation,@target,","@operation,@target,",1.4535131454467773,1.0,1.0,1.0
"Please Lumi, block streaming traffic for students and set a 10 Mbps bandwidth limit","@qos_metric,@traffic,@operation,@operation,@qos_value,@target,@qos_unit,","@operation,@traffic,@target,@operation,@qos_value,@qos_unit,@qos_metric,",1.4535131454467773,1.0,1.0,1.0
please do not let any music streaming in the network,"@target,@traffic,@operation,","@operation,@traffic,@target,",1.4535131454467773,1.0,1.0,1.0
"Lumi, please set to 1 GB per day the download limit for guests","@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",1.4535131454467773,1.0,1.0,1.0
Setup a packet filter for guests traffic,"@middlebox,@operation,@target,","@operation,@middlebox,@target,",1.4535131454467773,1.0,1.0,1.0
Deny SSH access to students,"@target,@operation,@protocol,","@operation,@protocol,@target,",1.4535131454467773,1.0,1.0,1.0
Remove firewall from the university to my house,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",1.4535131454467773,1.0,1.0,1.0
Set to 1 Gbps bandwidth limit for the traffic to DMZ,"@qos_metric,@operation,@qos_value,@destination,@qos_constraint,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_metric,@qos_constraint,@destination,",1.4535131454467773,1.0,1.0,1.0
set a 10 GB per week download quota for students in dorms,"@qos_unit,@qos_metric,@operation,@qos_value,@target,@target,@qos_constraint,","@operation,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@target,@target,",1.4535131454467773,1.0,1.0,1.0
students should download no more than 10 GB of data in a week,"@qos_value,@target,@qos_constraint,@qos_unit,@qos_metric,","@target,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",1.4535131454467773,1.0,1.0,1.0
Block streaming and gaming traffic in classrooms,"@traffic,@traffic,@operation,@target,","@operation,@traffic,@traffic,@target,",1.4535131454467773,1.0,1.0,1.0
Limit students in the dorm to 10 GB per week,"@target,@target,@qos_unit,@qos_metric,@qos_value,","@qos_constraint,@target,@target,@qos_value,@qos_unit,",1.4535131454467773,0.75,0.75,0.75
make sure all traffic to server racks is throttled to 1 gbps from 4pm to 9pm,"@qos_unit,@end,@start,@traffic,@qos_value,@destination,@qos_constraint,","@traffic,@destination,@qos_constraint,@qos_value,@qos_unit,@start,@end,",1.4535131454467773,1.0,1.0,1.0
Block streaming traffic on UFRGS,"@target,@traffic,@operation,","@operation,@traffic,@target,",1.4535131454467773,1.0,1.0,1.0
unblock traffic,"@traffic,@operation,","@operation,@traffic,",1.4535131454467773,1.0,1.0,1.0
From gateway to my network remove nat,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",1.4535131454467773,1.0,1.0,1.0
block all student traffic,"@traffic,@operation,@target,","@operation,@target,@traffic,",1.4535131454467773,1.0,1.0,1.0
Students shall download no more than 1000000 megabytes per week,"@qos_metric,@qos_value,@qos_constraint,@qos_unit,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",1.4535131454467773,0.8,1.0,0.888888888888889
ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@middlebox,@traffic,@destination,@origin,","@traffic,@origin,@destination,@middlebox,",1.4535131454467773,1.0,1.0,1.0
Students shall download no more than 1000000 MB per week,"@qos_constraint,@qos_unit,@qos_metric,@qos_value,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",1.4535131454467773,0.8,1.0,0.888888888888889
Set quota to 10 GB per week at dorms,"@target,@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",1.4535131454467773,1.0,1.0,1.0
Permit gaming for PS4 from 13:00 to 18:00,"@end,@start,@traffic,@operation,@target,","@operation,@traffic,@target,@start,@end,",1.4535131454467773,1.0,1.0,1.0
Make sure all traffic from the Internet to the labs is inspected by the DPI middlebox,"@middlebox,@traffic,@destination,@origin,","@traffic,@origin,@destination,@middlebox,@middlebox,",1.4535131454467773,1.0,1.0,1.0
Add traffic monitor from PUC to UFRGS,"@middlebox,@operation,@target,@target,","@operation,@middlebox,@origin,@destination,",1.4535131454467773,0.5,0.6666666666666666,0.5714285714285715
limit traffic to 5Gbps  Between internet and servers for 16:00 to 19:00,"@traffic,@qos_value,@destination,@origin,@qos_constraint,@qos_unit,@end,@start,","@qos_constraint,@traffic,@qos_value,@qos_unit,@origin,@destination,@start,@end,",1.4535131454467773,1.0,1.0,1.0
"Lumi, prohibit access to internal campus computers from the internet","@operation,@origin,","@operation,@destination,@origin,",1.4535131454467773,0.6666666666666666,1.0,0.8
"Lumi, please install an email scanner for the gateway","@operation,@target,@middlebox,","@operation,@middlebox,@target,",1.4535131454467773,1.0,1.0,1.0
