text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
AIM chat and file transfering is allowed by the University firewall,"@middlebox,@operation,@service,@service,@target,","@service,@service,@operation,@target,@middlebox,",0.9641721248626709,1.0,1.0,1.0
Block F2movies traffic from Internet to student Labs,"@operation,@service,@destination,@origin,","@operation,@service,@origin,@destination,",0.9641721248626709,1.0,1.0,1.0
Students should not use more than five gigabytes of bandwidth per week,"@qos_unit,@qos_metric,@qos_value,@target,","@target,@qos_metric,@qos_value,@qos_unit,",0.9641721248626709,1.0,1.0,1.0
please remove DPI from DMZ starting at 6am until 9pm,"@target,@end,@middlebox,@start,@operation,","@operation,@middlebox,@target,@start,@end,",0.9641721248626709,1.0,1.0,1.0
Block all traffic from HR to the backend servers,"@operation,@middlebox,@target,@target,","@operation,@traffic,@origin,@destination,",0.9641721248626709,0.25,0.3333333333333333,0.28571428571428575
Block traffic from netflix,"@target,@operation,","@operation,@target,",0.9641721248626709,1.0,1.0,1.0
limit network usage of all students in the dorms to no more than 10 gb per seven days,"@qos_metric,@qos_value,@target,@target,@qos_constraint,@qos_unit,","@qos_constraint,@qos_metric,@target,@target,@qos_value,@qos_unit,",0.9641721248626709,1.0,1.0,1.0
Prioritize VoIP traffic on the meeting room 23 from 13:00 to 14:00,"@end,@middlebox,@start,@traffic,@target,","@middlebox,@traffic,@target,@start,@end,",0.9641721248626709,1.0,1.0,1.0
set a maximum of 5 gbps to the servers from 4pm to 7pm,"@end,@start,@operation,@qos_value,@destination,@qos_constraint,@qos_unit,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",0.9641721248626709,1.0,1.0,1.0
"The UVA More Secure Network uses a firewall, a network security device designed to help protect your computer from hackers and other malicious people on the Internet.","@operation,@middlebox,","@target,@operation,@middlebox,",0.9641721248626709,0.6666666666666666,1.0,0.8
"The network firewall does prevent some applications from working in their normal manner, for example, video and audio conferencing products that use the H.323","@operation,@service,@target,","@target,@operation,@service,",0.9641721248626709,1.0,1.0,1.0
block all traffic at Dorms location,"@target,@traffic,@operation,","@operation,@traffic,@target,",0.9641721248626709,1.0,1.0,1.0
set a 10 GB per week download quota for students in dorms,"@qos_metric,@operation,@qos_value,@target,@target,@qos_constraint,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@target,@target,",0.9641721248626709,1.0,1.0,1.0
The ResNet cap is currently 200 gigabytes per each 7 day period of combined incoming and outgoing traffic,"@qos_value,@qos_constraint,@qos_unit,@qos_unit,","@target,@qos_value,@qos_unit,@qos_unit,@qos_constraint,",0.9641721248626709,0.75,1.0,0.8571428571428571
Net2Phone is allowed by the University firewall,"@target,@middlebox,@operation,@service,","@service,@operation,@target,@middlebox,",0.9641721248626709,1.0,1.0,1.0
Allow RTSP traffic in the LAN,"@operation,@protocol,@target,","@operation,@protocol,@target,",0.9641721248626709,1.0,1.0,1.0
"There is a 6 GB per 24-hour period upload or download data transfer limit starting at midnight of each day, on all of your combined traffic on ResNet and UIC wireless","@qos_metric,@start,@qos_value,@qos_constraint,@qos_constraint,@qos_unit,","@qos_value,@qos_unit,@qos_constraint,@qos_constraint,@qos_metric,@start,@target,@target,",0.9641721248626709,0.8333333333333334,1.0,0.9090909090909091
We provide a quota to all students of 1 GB per week of usage,"@target,@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",0.9641721248626709,1.0,1.0,1.0
Limit rack servers to 5gbps during 5pm to 7pm,"@start,@qos_value,@qos_constraint,@qos_unit,@end,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",0.9641721248626709,0.8333333333333334,1.0,0.9090909090909091
Dismiss all middleboxes from UFRGS to PUCRS,"@operation,@destination,@origin,@middlebox,","@operation,@middlebox,@origin,@destination,",0.9641721248626709,1.0,1.0,1.0
Deny SSH access to students,"@operation,@protocol,@target,","@operation,@protocol,@target,",0.9641721248626709,1.0,1.0,1.0
