text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Students cannot run file servers,"@service,@target,@operation,","@target,@operation,@service,",1.0330469608306885,1.0,1.0,1.0
Remove nat for gateway everyday from 18:00 to midnight,"@operation,@target,@end,@middlebox,@start,","@operation,@middlebox,@target,@start,@end,",1.0330469608306885,1.0,1.0,1.0
Between internet and servers limit traffic to 5Gbps start 16:00 finish 19:00,"@qos_value,@destination,@origin,@qos_constraint,@qos_unit,@end,@start,@traffic,","@origin,@destination,@qos_constraint,@traffic,@qos_value,@qos_unit,@start,@end,",1.0330469608306885,1.0,1.0,1.0
block all student traffic in the network,"@target,@target,@traffic,@operation,","@operation,@target,@traffic,@target,",1.0330469608306885,1.0,1.0,1.0
add security from entry to backend,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",1.0330469608306885,1.0,1.0,1.0
ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@middlebox,@traffic,@destination,@origin,","@traffic,@origin,@destination,@middlebox,",1.0330469608306885,1.0,1.0,1.0
Add traffic monitor from PUC to UFRGS,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",1.0330469608306885,1.0,1.0,1.0
please remove DPI from DMZ starting at 6am until 9pm,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",1.0330469608306885,1.0,1.0,1.0
Set to 1 Gbps bandwidth limit for the traffic to DMZ,"@qos_metric,@operation,@qos_value,@destination,@qos_constraint,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_metric,@qos_constraint,@destination,",1.0330469608306885,1.0,1.0,1.0
"Lumi, block VoIP traffic from 00:00 to 06:00","@end,@start,@traffic,@operation,","@operation,@traffic,@start,@end,",1.0330469608306885,1.0,1.0,1.0
Add firewall from gateway to my house from 06:00 to 21:00,"@end,@middlebox,@start,@target,@target,","@operation,@middlebox,@origin,@destination,@start,@end,",1.0330469608306885,0.5,0.75,0.6
limit servers bandwidth to 5gbps between 4pm and 7pm,"@qos_unit,@end,@qos_metric,@start,@qos_value,@qos_constraint,","@qos_constraint,@target,@qos_metric,@qos_value,@qos_unit,@start,@end,",1.0330469608306885,0.8571428571428571,1.0,0.923076923076923
Lumi monitors the network traffic,"@target,@middlebox,","@middlebox,@target,",1.0330469608306885,1.0,1.0,1.0
Add DPI middlebox into all traffic from Internet to the Labs,"@destination,@origin,@middlebox,@traffic,@operation,","@operation,@middlebox,@traffic,@origin,@destination,",1.0330469608306885,1.0,1.0,1.0
Hey Lumi please block traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.0330469608306885,1.0,1.0,1.0
Limit rack servers to 5gbps during 5pm to 7pm,"@qos_constraint,@qos_unit,@end,@start,@qos_value,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",1.0330469608306885,0.8333333333333334,1.0,0.9090909090909091
set torrent traffic from guests to 100 mbps,"@qos_unit,@traffic,@operation,@qos_value,@target,","@operation,@traffic,@target,@qos_value,@qos_unit,",1.0330469608306885,1.0,1.0,1.0
set quota to 10 GB per week at servers,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",1.0330469608306885,1.0,1.0,1.0
Define a quota of 10 GB per week for all students,"@qos_value,@target,@qos_unit,@qos_metric,@operation,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",1.0330469608306885,1.0,1.0,1.0
Students should not use more than five gigabytes of bandwidth per week,"@qos_unit,@qos_metric,@qos_value,@target,","@target,@qos_metric,@qos_value,@qos_unit,",1.0330469608306885,1.0,1.0,1.0
put a download quota for students of 10 gb per week,"@qos_value,@target,@qos_constraint,@qos_unit,@qos_metric,@operation,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,",1.0330469608306885,1.0,0.8333333333333334,0.9090909090909091
add dpi to labs network,"@target,@middlebox,@operation,","@operation,@middlebox,@destination,@target,",1.0330469608306885,0.75,1.0,0.8571428571428571
Students may use up to 10 GB of data weekly,"@qos_unit,@qos_metric,@qos_value,@target,","@target,@qos_metric,@qos_value,@qos_unit,",1.0330469608306885,1.0,1.0,1.0
unblock facebook traffic,"@operation,@service,","@operation,@service,",1.0330469608306885,1.0,1.0,1.0
Please add traffic shaper between the internet and the dorms,"@middlebox,@destination,@origin,","@middlebox,@origin,@destination,",1.0330469608306885,1.0,1.0,1.0
Limit servers to 5gbps during 5pm to 7pm,"@end,@start,@qos_value,@qos_constraint,@qos_unit,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",1.0330469608306885,0.8333333333333334,1.0,0.9090909090909091
Grant SSH access to professors,"@operation,@protocol,@target,","@operation,@protocol,@target,",1.0330469608306885,1.0,1.0,1.0
Set quota to 10 GB per week at dorms,"@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",1.0330469608306885,1.0,1.0,1.0
At endpoint Dorms set quota to 10 GB per week,"@target,@qos_unit,@qos_metric,@operation,@qos_value,","@target,@operation,@qos_metric,@qos_value,@qos_unit,",1.0330469608306885,1.0,1.0,1.0
Students shall download no more than 1000000 MB per week,"@qos_value,@qos_constraint,@qos_unit,@qos_metric,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",1.0330469608306885,0.8,1.0,0.888888888888889
Block all traffic from HR to the backend servers,"@traffic,@operation,@destination,@origin,","@operation,@traffic,@origin,@destination,",1.0330469608306885,1.0,1.0,1.0
Please allow social media for the HR department,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.0330469608306885,1.0,1.0,1.0
Block F2movies traffic from Internet to Labs,"@operation,@service,@destination,@origin,","@operation,@service,@origin,@destination,",1.0330469608306885,1.0,1.0,1.0
"Please, allow Skype for all users","@operation,@service,@target,","@operation,@service,@target,",1.0330469608306885,1.0,1.0,1.0
"please lumi, block f2movies traffic from internet to students labs","@operation,@service,@destination,@origin,","@operation,@service,@origin,@target,@target,",1.0330469608306885,0.75,0.75,0.75
Limit students in the dorm to 10 GB per week,"@qos_value,@target,@target,@qos_unit,@qos_metric,","@qos_constraint,@target,@target,@qos_value,@qos_unit,",1.0330469608306885,0.75,0.75,0.75
Add parental control from my house to internet,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",1.0330469608306885,1.0,1.0,1.0
Mean Precision,0.9752252252252251
Mean Recall,0.9479407979407979
Mean F1,0.961389466157585
