text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
"Lumi, please unblock all torrent traffic","@traffic,@operation,","@operation,@traffic,",1.0215439796447754,1.0,1.0,1.0
Block all traffic from HR to the backend servers,"@traffic,@operation,@destination,@origin,","@operation,@traffic,@origin,@destination,",1.0215439796447754,1.0,1.0,1.0
set quota to 10 GB per week at labs,"@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",1.0215439796447754,1.0,1.0,1.0
Block F2movies traffic from Internet to Labs,"@operation,@service,@destination,@origin,","@operation,@service,@origin,@destination,",1.0215439796447754,1.0,1.0,1.0
limit the bandwidth to 5Gb for rack servers from 4 pm until 7 pm,"@qos_value,@qos_constraint,@qos_unit,@end,@qos_metric,@start,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,@start,@end,",1.0215439796447754,0.8571428571428571,1.0,0.923076923076923
"If a student is in obvious violations of copyright law by using a room's wired connection (ie ResNet) to distribute copyrighted materials, the room's connection will be disabled, and the issue could be sent to Housing Student Judicial Affairs",,"@target,@middlebox,",1.0215439796447754,0.0,0.0,0.0
Block streaming traffic on UFRGS,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.0215439796447754,1.0,1.0,1.0
From dorms to internet add nat,"@operation,@destination,@origin,@middlebox,","@origin,@destination,@operation,@middlebox,",1.0215439796447754,1.0,1.0,1.0
Setup a packet filter for guests traffic,"@middlebox,@operation,@target,","@operation,@middlebox,@target,",1.0215439796447754,1.0,1.0,1.0
FTP and SFTP servers are allowed by the University firewall,"@operation,@protocol,@protocol,@target,@middlebox,","@protocol,@protocol,@operation,@target,@middlebox,",1.0215439796447754,1.0,1.0,1.0
Lumi monitors the network traffic,"@target,@middlebox,","@middlebox,@target,",1.0215439796447754,1.0,1.0,1.0
add security from entry to backend,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",1.0215439796447754,1.0,1.0,1.0
Quotas for students are 5000 Megabyte per hr download and 2000 Megabyte per hr upload,"@qos_value,@qos_value,@target,@qos_constraint,@qos_constraint,@qos_unit,@qos_metric,","@qos_metric,@target,@qos_value,@qos_unit,@qos_constraint,@qos_value,@qos_constraint,",1.0215439796447754,1.0,1.0,1.0
Block streaming and gaming traffic in classrooms,"@traffic,@traffic,@operation,@target,","@operation,@traffic,@traffic,@target,",1.0215439796447754,1.0,1.0,1.0
