text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
limit torrent traffic for guests to 100 Mbps,"@qos_value,@target,@qos_constraint,@qos_unit,@traffic,","@qos_constraint,@traffic,@target,@qos_value,@qos_unit,",0.9123291969299316,1.0,1.0,1.0
From my house to PUCRS add middlebox dpi,"@origin,@middlebox,@operation,@destination,","@origin,@destination,@operation,@middlebox,",0.9123291969299316,1.0,1.0,1.0
We provide a data plan quota for all staff of 10 GB per day,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",0.9123291969299316,1.0,1.0,1.0
Prioritize Netflix traffic from 18:00 to midnight,"@service,@end,@middlebox,@start,","@middlebox,@service,@start,@end,",0.9123291969299316,1.0,1.0,1.0
Block traffic from netflix,"@target,@traffic,@operation,","@operation,@target,",0.9123291969299316,1.0,0.6666666666666666,0.8
Remove nat for gateway everyday from 18:00 to midnight,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",0.9123291969299316,1.0,1.0,1.0
make tcp traffic pass through traffic shaper from 5pm to 8pm,"@end,@middlebox,@start,@traffic,@operation,@protocol,","@protocol,@traffic,@operation,@middlebox,@start,@end,",0.9123291969299316,1.0,1.0,1.0
Hey Lumi please block traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",0.9123291969299316,1.0,1.0,1.0
limit servers bandwidth to 5gbps between 4pm and 7pm,"@qos_metric,@start,@qos_value,@qos_constraint,@qos_unit,@end,","@qos_constraint,@target,@qos_metric,@qos_value,@qos_unit,@start,@end,",0.9123291969299316,0.8571428571428571,1.0,0.923076923076923
Block F2movies traffic from Internet to Labs,"@operation,@service,@destination,@origin,","@operation,@service,@origin,@destination,",0.9123291969299316,1.0,1.0,1.0
limit traffic to 5Gbps  Between internet and servers for 16:00 to 19:00,"@destination,@origin,@qos_constraint,@qos_unit,@end,@start,@traffic,@qos_value,","@qos_constraint,@traffic,@qos_value,@qos_unit,@origin,@destination,@start,@end,",0.9123291969299316,1.0,1.0,1.0
add a firewall,"@middlebox,@operation,","@operation,@middlebox,",0.9123291969299316,1.0,1.0,1.0
unblock facebook,"@operation,@service,","@operation,@service,",0.9123291969299316,1.0,1.0,1.0
Block streaming traffic on UFRGS,"@traffic,@operation,@target,","@operation,@traffic,@target,",0.9123291969299316,1.0,1.0,1.0
Set to 1 Gbps bandwidth limit for the traffic to DMZ,"@destination,@qos_constraint,@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@qos_value,@qos_unit,@qos_metric,@qos_constraint,@destination,",0.9123291969299316,1.0,1.0,1.0
limit to 100 Mbps the bandwidth torrent traffic can consume,"@qos_constraint,@qos_unit,@qos_metric,@traffic,@qos_value,","@qos_constraint,@qos_value,@qos_unit,@qos_metric,@traffic,",0.9123291969299316,1.0,1.0,1.0
Students can download up to 10 GB per week of data.,"@qos_value,@target,@target,@qos_constraint,@qos_unit,@qos_metric,","@target,@qos_constraint,@qos_value,@qos_unit,@qos_metric,",0.9123291969299316,1.0,1.0,1.0
"hey Lumi, add dpi to labs","@middlebox,@operation,@target,","@operation,@middlebox,@target,",0.9123291969299316,1.0,1.0,1.0
Dorms traffic to internet must pass through a firewall,"@operation,@destination,@origin,@middlebox,","@origin,@destination,@operation,@middlebox,",0.9123291969299316,1.0,1.0,1.0
