text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Sony Playstation 2 is allowed by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",1.0390150547027588,1.0,1.0,1.0
"The network firewall does prevent some applications from working in their normal manner, for example, video and audio conferencing products that use the H.323","@operation,@service,@target,","@target,@operation,@service,",1.0390150547027588,1.0,1.0,1.0
The individual will have a 4 Mbps bandwidth rate limit,"@operation,@qos_value,@target,@qos_unit,@qos_metric,","@target,@operation,@qos_value,@qos_unit,@qos_metric,",1.0390150547027588,1.0,1.0,1.0
"You may not run FTP, telnet, peer-to-peer, HTTP, IRC, DNS and mail servers on ResNet or UIC wireless-connected devices","@traffic,@operation,@protocol,@protocol,@protocol,@protocol,@service,@service,@target,","@operation,@protocol,@protocol,@traffic,@protocol,@service,@protocol,@service,@target,@target,",1.0390150547027588,1.0,1.0,1.0
H323 video conferencing is allowed by the University firewall,"@service,@target,@middlebox,@operation,","@service,@operation,@target,@middlebox,",1.0390150547027588,1.0,1.0,1.0
Students have 200 GB of Free monthly usage,"@qos_unit,@qos_value,@target,","@target,@qos_value,@qos_unit,",1.0390150547027588,1.0,1.0,1.0
SMTP is allowed by the University firewall,"@middlebox,@operation,@protocol,@target,","@protocol,@operation,@target,@middlebox,",1.0390150547027588,1.0,1.0,1.0
"When a total of 18 gigabytes of data is reached, the individual's bandwidth rate limit is set to 2 Mbps","@middlebox,@qos_metric,@qos_value,@qos_value,@target,@qos_unit,@qos_unit,","@qos_value,@qos_unit,@qos_metric,@target,@qos_metric,@operation,@qos_value,@qos_unit,",1.0390150547027588,0.8,0.8,0.8000000000000002
HTTP and HTTPS are allowed by the University firewall,"@middlebox,@operation,@protocol,@protocol,@target,","@protocol,@protocol,@operation,@target,@middlebox,",1.0390150547027588,1.0,1.0,1.0
Everquest is blocked by the University firewall,"@service,@target,@middlebox,@operation,","@service,@operation,@target,@middlebox,",1.0390150547027588,1.0,1.0,1.0
"You may not run any services (e.g., FTP services,listservers,P2P file sharing servers, publishing files via generic file services, etc.) via ResNet or NYURoam wireless networks","@middlebox,@middlebox,@operation,@protocol,@protocol,@protocol,@service,@service,@service,@service,@service,@target,","@operation,@protocol,@service,@traffic,@target,@target,",1.0390150547027588,0.8,0.8,0.8000000000000002
Students 10 GB a day download quotas are on 10 AM to Midnight,"@start,@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,@end,","@target,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@start,@end,",1.0390150547027588,1.0,1.0,1.0
Mean Precision,0.9666666666666668
Mean Recall,0.9666666666666668
Mean F1,0.9666666666666668
