text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
limit the bandwidth rate of the server racks to 5 gbps from 4pm to 7pm,"@qos_value,@target,@qos_constraint,@qos_unit,@end,@start,@qos_metric,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,@start,@end,",1.1736700534820557,1.0,1.0,1.0
Dismiss rate limiting for faculty members,"@target,@qos_metric,@operation,","@operation,@qos_metric,@target,",1.1736700534820557,1.0,1.0,1.0
Between internet and servers limit traffic to 5Gbps start 16:00 finish 19:00,"@start,@traffic,@qos_value,@destination,@origin,@qos_constraint,@qos_unit,@end,","@origin,@destination,@qos_constraint,@traffic,@qos_value,@qos_unit,@start,@end,",1.1736700534820557,1.0,1.0,1.0
Please allow social media for the HR department,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.1736700534820557,1.0,1.0,1.0
"Lumi, for the guest network, limit the traffic of torrent protocol to 100 mbps","@qos_value,@target,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@target,@qos_value,@qos_unit,",1.1736700534820557,1.0,1.0,1.0
From my house to PUCRS add middlebox dpi,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",1.1736700534820557,1.0,1.0,1.0
unblock traffic,"@traffic,@operation,","@operation,@traffic,",1.1736700534820557,1.0,1.0,1.0
From gateway to network add middlebox firewall,"@operation,@destination,@origin,@middlebox,","@origin,@destination,@operation,@middlebox,",1.1736700534820557,1.0,1.0,1.0
Set users bandwidth to 500 kbps when the 100 Gb per month quota is reached,"@qos_metric,@qos_metric,@operation,@qos_value,@qos_value,@target,@qos_unit,@qos_unit,","@operation,@target,@qos_metric,@qos_value,@qos_unit,@qos_value,@qos_unit,@qos_metric,",1.1736700534820557,1.0,1.0,1.0
Deny SSH access to students,"@operation,@protocol,@target,","@operation,@protocol,@target,",1.1736700534820557,1.0,1.0,1.0
From gateway to my network remove nat,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",1.1736700534820557,1.0,1.0,1.0
Block torrent traffic for all students,"@target,@traffic,@operation,","@operation,@traffic,@target,",1.1736700534820557,1.0,1.0,1.0
limit the bandwidth to 5Gb for rack servers from 4 pm until 7 pm,"@qos_value,@qos_constraint,@qos_unit,@end,@start,@qos_metric,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,@start,@end,",1.1736700534820557,0.8571428571428571,1.0,0.923076923076923
Email traffic is allowed for Staff members,"@operation,@service,@target,","@service,@operation,@target,",1.1736700534820557,1.0,1.0,1.0
