text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Sony Playstation 2 is allowed by the University firewall,"@operation,@service,@target,@middlebox,","@service,@operation,@target,@middlebox,",0.9986751079559326,1.0,1.0,1.0
FTP and SFTP servers are allowed by the University firewall,"@operation,@protocol,@protocol,@target,@middlebox,","@protocol,@protocol,@operation,@target,@middlebox,",0.9986751079559326,1.0,1.0,1.0
Guests' network is rate-limited to 5 Mb/s per user,"@qos_metric,@qos_value,@qos_unit,","@target,@qos_metric,@qos_value,@qos_unit,",0.9986751079559326,0.75,1.0,0.8571428571428571
PC-Telephone is allowed by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",0.9986751079559326,1.0,1.0,1.0
Everquest is blocked by the University firewall,"@operation,@service,@target,@middlebox,","@service,@operation,@target,@middlebox,",0.9986751079559326,1.0,1.0,1.0
"If a student is in obvious violations of copyright law by using a room's wired connection (ie ResNet) to distribute copyrighted materials, the room's connection will be disabled, and the issue could be sent to Housing Student Judicial Affairs","@middlebox,@target,","@target,@middlebox,",0.9986751079559326,1.0,1.0,1.0
All network traffic passing in or out of Brown's network is monitored by intrusion detection system for signs of compromises,"@middlebox,@middlebox,","@target,@middlebox,",0.9986751079559326,0.5,1.0,0.6666666666666666
"CIS restricts traffic that is known to cause damage to the network or hosts on it, such as NETBIOS","@service,@target,","@operation,@target,@service,",0.9986751079559326,0.6666666666666666,1.0,0.8
Battlenet is allowed by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",0.9986751079559326,1.0,1.0,1.0
"RHIT-OPEN will work in labs, classrooms and residence halls but does not allow the user to access the internal Rose-Hulman network","@traffic,@operation,@target,","@origin,@operation,@target,@traffic,@destination,",0.9986751079559326,0.6,1.0,0.7499999999999999
"Elements of network security currently include the following four solutions: Network Border Infrastructure System, Intrusion Prevention System, Firewalls and Custom Unit Firewalls","@operation,@middlebox,@middlebox,@middlebox,@middlebox,","@target,@operation,@middlebox,@middlebox,@middlebox,@middlebox,",0.9986751079559326,0.6666666666666666,1.0,0.8
Students 10 GB a day download quotas are on 10 AM to Midnight,"@start,@operation,@qos_value,@target,@qos_constraint,@qos_constraint,@qos_unit,","@target,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@start,@end,",0.9986751079559326,0.7142857142857143,0.8333333333333334,0.7692307692307692
Mean Precision,0.9861111111111112
Mean Recall,0.8248015873015873
Mean F1,0.8982719160488416
