text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
limit servers bandwidth to 5gbps between 4pm and 7pm,"@end,@start,@qos_metric,@qos_value,@qos_constraint,@qos_unit,","@qos_constraint,@target,@qos_metric,@qos_value,@qos_unit,@start,@end,",0.9756598472595215,0.8571428571428571,1.0,0.923076923076923
prevent all f2movies traffic from reaching the students in the labs,"@target,@target,@operation,@service,","@operation,@service,@target,@target,",0.9756598472595215,1.0,1.0,1.0
Permit gaming for PS4 from 13:00 to 18:00,"@traffic,@operation,@target,@end,@start,","@operation,@traffic,@target,@start,@end,",0.9756598472595215,1.0,1.0,1.0
limit the bandwidth rate of the server racks to 5 gbps from 4pm to 7pm,"@qos_value,@target,@qos_constraint,@qos_unit,@end,@start,@qos_metric,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,@start,@end,",0.9756598472595215,1.0,1.0,1.0
"hey Lumi, add dpi to labs","@middlebox,@operation,@destination,","@operation,@middlebox,@target,",0.9756598472595215,0.6666666666666666,0.6666666666666666,0.6666666666666666
Email traffic is allowed for Staff members,"@operation,@service,@target,","@service,@operation,@target,",0.9756598472595215,1.0,1.0,1.0
Block bittorrent for professors,"@service,@target,@operation,","@operation,@service,@target,",0.9756598472595215,1.0,1.0,1.0
Limit rack servers to 5gbps during 5pm to 7pm,"@end,@start,@qos_value,@qos_constraint,@qos_unit,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",0.9756598472595215,0.8333333333333334,1.0,0.9090909090909091
allow all traffic,"@traffic,@operation,","@operation,@traffic,",0.9756598472595215,1.0,1.0,1.0
Add parental control from my house to internet,"@operation,@destination,@origin,@middlebox,","@operation,@middlebox,@origin,@destination,",0.9756598472595215,1.0,1.0,1.0
set a 10 GB per week download quota for students in dorms,"@qos_value,@target,@target,@qos_constraint,@qos_unit,@qos_metric,@operation,","@operation,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@target,@target,",0.9756598472595215,1.0,1.0,1.0
