text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
limit torrent traffic to 100 mbps,"@qos_constraint,@qos_unit,@traffic,@qos_value,","@qos_constraint,@traffic,@qos_value,@qos_unit,",1.1700150966644287,1.0,1.0,1.0
limit torrent traffic for guests to 100 Mbps,"@qos_constraint,@qos_unit,@traffic,@qos_value,@target,","@qos_constraint,@traffic,@target,@qos_value,@qos_unit,",1.1700150966644287,1.0,1.0,1.0
set a 10 GB per week download quota for students in dorms,"@qos_constraint,@qos_unit,@qos_metric,@operation,@qos_value,@target,@target,","@operation,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@target,@target,",1.1700150966644287,1.0,1.0,1.0
Add a firewall and address translation for att and verizon,"@target,@target,@middlebox,@middlebox,","@middlebox,@middlebox,@target,@target,",1.1700150966644287,1.0,1.0,1.0
block all traffic for the server racks,"@target,@traffic,@operation,","@operation,@traffic,@target,",1.1700150966644287,1.0,1.0,1.0
Setup a packet filter for guests traffic,"@middlebox,@operation,@target,","@operation,@middlebox,@target,",1.1700150966644287,1.0,1.0,1.0
"No individual service or system running on the wired/wireless network should use more than 10 gigabytes of per day, regardless of whether it is inbound or outbound over the commodity network link","@qos_value,@target,@qos_constraint,@qos_constraint,@qos_unit,@qos_metric,","@target,@qos_metric,@qos_value,@qos_unit,@qos_constraint,@qos_constraint,",1.1700150966644287,1.0,1.0,1.0
Grant SFTP access to all students from 08:00 to 17:00,"@start,@operation,@protocol,@target,@end,","@operation,@protocol,@target,@start,@end,",1.1700150966644287,1.0,1.0,1.0
"The network firewall does prevent some applications from working in their normal manner, for example, video and audio conferencing products that use the H.323","@middlebox,@operation,@service,@service,@service,@target,","@target,@operation,@service,",1.1700150966644287,1.0,0.75,0.8571428571428571
Limit in 10 Mbps the download rate of dorms from internet,"@qos_metric,@qos_value,@origin,@qos_constraint,@qos_unit,","@qos_constraint,@qos_value,@qos_unit,@qos_metric,@destination,@origin,",1.1700150966644287,0.8333333333333334,1.0,0.9090909090909091
"Lumi, set to 10 kbps the upload rate for faculty","@qos_unit,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",1.1700150966644287,1.0,1.0,1.0
Set users bandwidth to 500 kbps when the 100 Gb per month quota is reached,"@operation,@qos_value,@qos_value,@target,@qos_unit,@qos_unit,@qos_metric,@qos_metric,","@operation,@target,@qos_metric,@qos_value,@qos_unit,@qos_value,@qos_unit,@qos_metric,",1.1700150966644287,1.0,1.0,1.0
"Lumi, allow access to internal campus computers from the internet through SSH","@operation,@protocol,@origin,","@operation,@destination,@origin,@protocol,",1.1700150966644287,0.75,1.0,0.8571428571428571
All traffic from the Internet to the Labs has to go to DPI server and then goes to the Labs,"@destination,@origin,@middlebox,@traffic,","@traffic,@origin,@destination,@middlebox,",1.1700150966644287,1.0,1.0,1.0
"hey Lumi, add dpi to labs","@middlebox,@operation,@target,","@operation,@middlebox,@target,",1.1700150966644287,1.0,1.0,1.0
We provide a quota to all students of 1 GB per week of usage,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",1.1700150966644287,1.0,1.0,1.0
