text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Set to 1 Gbps bandwidth limit for the traffic to DMZ,"@operation,@qos_value,@destination,@qos_constraint,@qos_unit,@qos_metric,","@operation,@qos_value,@qos_unit,@qos_metric,@qos_constraint,@destination,",1.1879668235778809,1.0,1.0,1.0
"Please, Lumi, block Youtube and all other streaming traffic","@service,@traffic,@operation,","@operation,@service,@traffic,",1.1879668235778809,1.0,1.0,1.0
Include parental control for PlayStation,"@middlebox,@operation,@target,","@operation,@middlebox,@target,",1.1879668235778809,1.0,1.0,1.0
"hey lumi, please add a DPI to ensure students from the labs are not accessing suspicious applications","@target,@middlebox,@operation,","@operation,@middlebox,@group,@target,",1.1879668235778809,0.75,1.0,0.8571428571428571
Deny SSH access to students,"@operation,@protocol,@target,","@operation,@protocol,@target,",1.1879668235778809,1.0,1.0,1.0
Students shall download no more than 1000000 megabytes per week,"@qos_metric,@qos_value,@qos_constraint,@qos_unit,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",1.1879668235778809,0.8,1.0,0.888888888888889
limit network usage of all students in the dorms to no more than 10 gb per seven days,"@target,@target,@qos_constraint,@qos_unit,@qos_metric,@qos_value,","@qos_constraint,@qos_metric,@target,@target,@qos_value,@qos_unit,",1.1879668235778809,1.0,1.0,1.0
"Lumi, please install an email scanner for the gateway","@service,@target,@middlebox,@operation,","@operation,@middlebox,@target,",1.1879668235778809,1.0,0.75,0.8571428571428571
torrent traffic must be allowed for guest but limited to 100 mbps,"@qos_constraint,@qos_unit,@traffic,@operation,@qos_value,@target,","@traffic,@operation,@target,@qos_constraint,@qos_value,@qos_unit,",1.1879668235778809,1.0,1.0,1.0
Reduce the download rate for faculty members to 20 Mbps,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",1.1879668235778809,1.0,1.0,1.0
"Hey Lumi, add DPI to the labs network","@middlebox,@operation,@destination,","@operation,@middlebox,@target,",1.1879668235778809,0.6666666666666666,0.6666666666666666,0.6666666666666666
block traffic of the server racks,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.1879668235778809,1.0,1.0,1.0
limit to 100 Mbps the bandwidth torrent traffic can consume,"@target,@qos_constraint,@qos_unit,@traffic,@qos_value,","@qos_constraint,@qos_value,@qos_unit,@qos_metric,@traffic,",1.1879668235778809,0.8,0.8,0.8000000000000002
limit torrent traffic for guests to 100 Mbps,"@traffic,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@traffic,@target,@qos_value,@qos_unit,",1.1879668235778809,1.0,1.0,1.0
inspect all internet traffic,"@middlebox,@traffic,","@middlebox,@traffic,@target,",1.1879668235778809,0.6666666666666666,1.0,0.8
Define a quota of 10 GB per week for all students,"@target,@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",1.1879668235778809,1.0,1.0,1.0
block all student traffic,"@traffic,@operation,@target,","@operation,@target,@traffic,",1.1879668235778809,1.0,1.0,1.0
Block torrent traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.1879668235778809,1.0,1.0,1.0
From dorms to internet add nat,"@operation,@destination,@origin,@middlebox,","@origin,@destination,@operation,@middlebox,",1.1879668235778809,1.0,1.0,1.0
Set 5gbps limit for servers during 4pm to 7pm,"@qos_unit,@end,@start,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_value,@qos_unit,@qos_constraint,@target,@start,@end,",1.1879668235778809,0.8571428571428571,0.8571428571428571,0.8571428571428571
set a maximum of 5 gbps to the servers from 4pm to 7pm,"@end,@start,@operation,@qos_value,@destination,@qos_constraint,@qos_unit,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",1.1879668235778809,1.0,1.0,1.0
Hey Lumi please block traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.1879668235778809,1.0,1.0,1.0
block all traffic,"@traffic,@operation,","@operation,@traffic,",1.1879668235778809,1.0,1.0,1.0
We provide a quota to all students of 1 GB/wk of usage.,"@target,@qos_unit,@qos_metric,@qos_value,","@qos_metric,@target,@qos_value,@qos_unit,",1.1879668235778809,1.0,1.0,1.0
limit servers bandwidth to 5gbps between 4pm and 7pm,"@qos_value,@qos_constraint,@qos_unit,@end,@qos_metric,@start,","@qos_constraint,@target,@qos_metric,@qos_value,@qos_unit,@start,@end,",1.1879668235778809,0.8571428571428571,1.0,0.923076923076923
"hey lumi, please allow traffic only from professors","@traffic,@operation,@target,","@operation,@traffic,@target,",1.1879668235778809,1.0,1.0,1.0
Add DPI middlebox into all traffic from Internet to the Labs,"@origin,@middlebox,@traffic,@operation,@destination,","@operation,@middlebox,@traffic,@origin,@destination,",1.1879668235778809,1.0,1.0,1.0
Add inspection for the university from 10pm to 12pm,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",1.1879668235778809,1.0,1.0,1.0
Limit bandwidth usage to 50 mbps for professors.,"@qos_value,@target,@qos_constraint,@qos_unit,@qos_metric,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,",1.1879668235778809,1.0,1.0,1.0
limit the bandwidth in server racks to 5gbps between 4pm and 7pm,"@qos_value,@target,@qos_constraint,@qos_unit,@end,@start,@qos_metric,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,@start,@end,",1.1879668235778809,1.0,1.0,1.0
"Please Lumi, block streaming traffic for students and set a 10 Mbps bandwidth limit","@qos_metric,@traffic,@operation,@operation,@qos_value,@target,@qos_unit,","@operation,@traffic,@target,@operation,@qos_value,@qos_unit,@qos_metric,",1.1879668235778809,1.0,1.0,1.0
Limit traffic to 10 GB per week at Dorms,"@traffic,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@traffic,@qos_value,@qos_unit,@target,",1.1879668235778809,1.0,1.0,1.0
Grant SFTP access to all students from 08:00 to 17:00,"@operation,@protocol,@target,@end,@start,","@operation,@protocol,@target,@start,@end,",1.1879668235778809,1.0,1.0,1.0
set torrent traffic from guests to 100 mbps,"@traffic,@operation,@qos_value,@target,@qos_unit,","@operation,@traffic,@target,@qos_value,@qos_unit,",1.1879668235778809,1.0,1.0,1.0
Dorms traffic to internet must pass through a firewall,"@operation,@destination,@origin,@middlebox,","@origin,@destination,@operation,@middlebox,",1.1879668235778809,1.0,1.0,1.0
Allow RTSP traffic in the LAN,"@operation,@protocol,@target,","@operation,@protocol,@target,",1.1879668235778809,1.0,1.0,1.0
for endpoint dorms set quota download 10 gb/wk,"@qos_metric,@operation,@qos_value,@qos_constraint,@qos_unit,","@target,@operation,@qos_metric,@qos_constraint,@qos_value,@qos_unit,",1.1879668235778809,0.8333333333333334,1.0,0.9090909090909091
Mean Precision,0.9749678249678251
Mean Recall,0.9521879021879022
Mean F1,0.9634432286662821
