text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Include parental control for PlayStation,"@middlebox,@operation,@target,","@operation,@middlebox,@target,",0.9649360179901123,1.0,1.0,1.0
Let students access Facebook,"@operation,@service,@target,","@operation,@target,@service,",0.9649360179901123,1.0,1.0,1.0
"CIS restricts traffic that is known to cause damage to the network or hosts on it, such as NETBIOS","@operation,@service,@target,","@operation,@target,@service,",0.9649360179901123,1.0,1.0,1.0
From dorms to internet add nat,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",0.9649360179901123,1.0,1.0,1.0
Set 5gbps limit for servers during 4pm to 7pm,"@qos_constraint,@qos_unit,@end,@start,@operation,@qos_value,@target,","@operation,@qos_value,@qos_unit,@qos_constraint,@target,@start,@end,",0.9649360179901123,1.0,1.0,1.0
Block torrent traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",0.9649360179901123,1.0,1.0,1.0
for endpoint dorms set quota download 10 gb/wk,"@qos_constraint,@qos_unit,@qos_metric,@operation,@qos_value,","@target,@operation,@qos_metric,@qos_constraint,@qos_value,@qos_unit,",0.9649360179901123,0.8333333333333334,1.0,0.9090909090909091
Guests' network is rate-limited to 5 Mb/s per user,"@qos_unit,@qos_metric,@qos_value,@target,@target,","@target,@qos_metric,@qos_value,@qos_unit,",0.9649360179901123,1.0,1.0,1.0
Routers or anything else that does routing or NAT are prohibited from MITNet as they interfere with the operation of the network,"@operation,@protocol,@target,","@protocol,@operation,@target,",0.9649360179901123,1.0,1.0,1.0
unblock traffic,"@traffic,@operation,","@operation,@traffic,",0.9649360179901123,1.0,1.0,1.0
"Please, block netflix traffic on PUC","@operation,@service,@target,@target,","@operation,@service,@target,",0.9649360179901123,1.0,1.0,1.0
add a firewall,"@middlebox,@operation,","@operation,@middlebox,",0.9649360179901123,1.0,1.0,1.0
make tcp traffic pass through traffic shaper from 5pm to 8pm,"@operation,@protocol,@end,@middlebox,@middlebox,@start,","@protocol,@traffic,@operation,@middlebox,@start,@end,",0.9649360179901123,0.8333333333333334,1.0,0.9090909090909091
Students 10 GB a day download quotas are on 10 AM to Midnight,"@qos_value,@target,@qos_constraint,@qos_unit,@end,@start,@qos_metric,","@target,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@start,@end,",0.9649360179901123,1.0,1.0,1.0
Limit bandwidth usage to 50 mbps for professors.,"@qos_unit,@qos_metric,@target,@qos_constraint,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,",0.9649360179901123,0.8,1.0,0.888888888888889
Set quota to 10 GB per week dorms,"@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",0.9649360179901123,0.8,1.0,0.888888888888889
set torrent traffic from guests to 100 mbps,"@traffic,@operation,@qos_value,@target,@qos_unit,","@operation,@traffic,@target,@qos_value,@qos_unit,",0.9649360179901123,1.0,1.0,1.0
"Hey Lumi, add DPI to the labs network","@middlebox,@operation,@target,","@operation,@middlebox,@target,",0.9649360179901123,1.0,1.0,1.0
Block traffic from netflix,"@target,@operation,","@operation,@target,",0.9649360179901123,1.0,1.0,1.0
Please allow social media for the HR department,"@target,@traffic,@operation,","@operation,@traffic,@target,",0.9649360179901123,1.0,1.0,1.0
