text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
All traffic from the Internet to the Labs has to go to DPI server and then goes to the Labs,"@destination,@origin,@middlebox,@traffic,","@traffic,@origin,@destination,@middlebox,",1.2574360370635986,1.0,1.0,1.0
block traffic of the server racks,"@target,@traffic,@operation,","@operation,@traffic,@target,",1.2574360370635986,1.0,1.0,1.0
ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@middlebox,@middlebox,@traffic,@operation,@destination,@origin,","@traffic,@origin,@destination,@middlebox,",1.2574360370635986,1.0,0.8,0.888888888888889
Dismiss all rate limits and quotas for all hosts,"@operation,@target,@qos_metric,@qos_metric,","@operation,@qos_metric,@qos_metric,@target,",1.2574360370635986,1.0,1.0,1.0
limit to 100 Mbps the bandwidth torrent traffic can consume,"@traffic,@qos_value,@qos_constraint,@qos_unit,@qos_metric,","@qos_constraint,@qos_value,@qos_unit,@qos_metric,@traffic,",1.2574360370635986,1.0,1.0,1.0
Block F2movies traffic from Internet to student Labs,"@operation,@service,@destination,@origin,","@operation,@service,@origin,@destination,",1.2574360370635986,1.0,1.0,1.0
social media traffic must not be blocked,"@traffic,@operation,","@traffic,@operation,",1.2574360370635986,1.0,1.0,1.0
Prioritize Netflix traffic from 18:00 to midnight,"@service,@end,@middlebox,@start,","@middlebox,@service,@start,@end,",1.2574360370635986,1.0,1.0,1.0
Add a firewall and address translation for att and verizon,"@target,@target,@middlebox,@middlebox,","@middlebox,@middlebox,@target,@target,",1.2574360370635986,1.0,1.0,1.0
Dorms traffic to internet must pass through a firewall,"@operation,@destination,@origin,@middlebox,","@origin,@destination,@operation,@middlebox,",1.2574360370635986,1.0,1.0,1.0
make tcp traffic pass through traffic shaper from 5pm to 8pm,"@end,@middlebox,@start,@traffic,@operation,@protocol,","@protocol,@traffic,@operation,@middlebox,@start,@end,",1.2574360370635986,1.0,1.0,1.0
Set to 1 Gbps bandwidth limit for the traffic to DMZ,"@qos_metric,@operation,@qos_value,@destination,@qos_constraint,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_metric,@qos_constraint,@destination,",1.2574360370635986,1.0,1.0,1.0
Include parental control for PlayStation,"@target,@middlebox,@operation,","@operation,@middlebox,@target,",1.2574360370635986,1.0,1.0,1.0
Students shall download no more than 1000000 MB per week,"@qos_value,@qos_constraint,@qos_unit,@qos_metric,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",1.2574360370635986,0.8,1.0,0.888888888888889
Limit rack servers to 5gbps during 5pm to 7pm,"@qos_value,@qos_constraint,@qos_unit,@end,@start,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",1.2574360370635986,0.8333333333333334,1.0,0.9090909090909091
