text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Dismiss all rate limits and quotas for all hosts,"@qos_metric,@qos_metric,@operation,@target,","@operation,@qos_metric,@qos_metric,@target,",1.0127308368682861,1.0,1.0,1.0
Add parental control from my house to internet,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",1.0127308368682861,1.0,1.0,1.0
set a maximum of 5 gbps to the servers from 4pm to 7pm,"@end,@qos_metric,@start,@operation,@qos_value,@destination,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",1.0127308368682861,0.7142857142857143,0.8333333333333334,0.7692307692307692
Permit gaming for PS4 from 13:00 to 18:00,"@end,@start,@operation,@protocol,@qos_value,","@operation,@traffic,@target,@start,@end,",1.0127308368682861,0.6,0.6,0.6
"Lumi, allow access to internal campus computers from the internet through SSH","@operation,@protocol,@origin,","@operation,@destination,@origin,@protocol,",1.0127308368682861,0.75,1.0,0.8571428571428571
"Lumi, please unblock all torrent traffic","@traffic,@operation,","@operation,@traffic,",1.0127308368682861,1.0,1.0,1.0
make sure all traffic to server racks is throttled to 1 gbps from 4pm to 9pm,"@traffic,@qos_value,@destination,@qos_constraint,@qos_unit,@end,@start,","@traffic,@destination,@qos_constraint,@qos_value,@qos_unit,@start,@end,",1.0127308368682861,1.0,1.0,1.0
Add a firewall and address translation for att and verizon,"@target,@target,@middlebox,@middlebox,@operation,","@middlebox,@middlebox,@target,@target,",1.0127308368682861,1.0,0.6666666666666666,0.8
Setup a packet filter for guests traffic,"@operation,@target,@middlebox,","@operation,@middlebox,@target,",1.0127308368682861,1.0,1.0,1.0
Students shall download no more than 1000000 megabytes per week,"@qos_unit,@qos_metric,@qos_value,@qos_constraint,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",1.0127308368682861,0.8,1.0,0.888888888888889
"Lumi, for the guest network, limit the traffic of torrent protocol to 100 mbps","@qos_constraint,@qos_unit,@middlebox,@traffic,@traffic,@qos_value,@target,","@target,@qos_constraint,@target,@qos_value,@qos_unit,",1.0127308368682861,1.0,0.6666666666666666,0.8
All traffic from the Internet to the Labs has to go to DPI server and then goes to the Labs,"@middlebox,@traffic,@destination,@origin,","@traffic,@origin,@destination,@middlebox,",1.0127308368682861,1.0,1.0,1.0
"Lumi, please install an email scanner for the gateway","@middlebox,@operation,@target,","@operation,@middlebox,@target,",1.0127308368682861,1.0,1.0,1.0
From internet to Labs add DPI,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",1.0127308368682861,1.0,1.0,1.0
Prioritize Netflix traffic from 18:00 to midnight,"@start,@operation,@service,@end,","@middlebox,@service,@start,@end,",1.0127308368682861,0.75,0.75,0.75
From gateway to my network remove nat,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",1.0127308368682861,1.0,1.0,1.0
Add inspection for the university from 22:00 to 12:00,"@end,@middlebox,@start,@target,","@operation,@middlebox,@target,@start,@end,",1.0127308368682861,0.8,1.0,0.888888888888889
Remove firewall from the university to my house,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",1.0127308368682861,1.0,1.0,1.0
block all traffic at Dorms location,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.0127308368682861,1.0,1.0,1.0
